sentence_id,sentence,source,subject,relation,object
363,"Additionally, those with penicillin allergies can usually tolerate cephalosporins because the immunoglobulin E cross-reactivity is only 3%.",Penicillin,immunoglobulin E cross-reactivity,is,3%
364,Penicillin was discovered in 1928 by the Scottish physician Alexander Fleming as a crude extract of P. rubens.,Penicillin,Penicillin,was discovered in,1928
364,Penicillin was discovered in 1928 by the Scottish physician Alexander Fleming as a crude extract of P. rubens.,Penicillin,Penicillin,was discovered by,Alexander Fleming
364,Penicillin was discovered in 1928 by the Scottish physician Alexander Fleming as a crude extract of P. rubens.,Penicillin,Penicillin,was discovered as,a crude extract of P. rubens
364,Penicillin was discovered in 1928 by the Scottish physician Alexander Fleming as a crude extract of P. rubens.,Penicillin,Alexander Fleming,is a,Scottish physician
365,Fleming's student Cecil George Paine was the first to successfully use penicillin to treat eye infection in 1930.,Penicillin,Cecil George Paine,was the first to successfully use,penicillin
365,Fleming's student Cecil George Paine was the first to successfully use penicillin to treat eye infection in 1930.,Penicillin,Cecil George Paine,treat,eye infection
365,Fleming's student Cecil George Paine was the first to successfully use penicillin to treat eye infection in 1930.,Penicillin,Cecil George Paine,was,Fleming's student
365,Fleming's student Cecil George Paine was the first to successfully use penicillin to treat eye infection in 1930.,Penicillin,Cecil George Paine,use,penicillin
365,Fleming's student Cecil George Paine was the first to successfully use penicillin to treat eye infection in 1930.,Penicillin,Cecil George Paine,treat,eye infection in 1930
366,The purified compound was isolated in 1940 by a research team led by Howard Florey and Ernst Boris Chain at the University of Oxford.,Penicillin,The purified compound,was isolated in,1940
366,The purified compound was isolated in 1940 by a research team led by Howard Florey and Ernst Boris Chain at the University of Oxford.,Penicillin,The purified compound,was isolated by,a research team led by Howard Florey and Ernst Boris Chain
366,The purified compound was isolated in 1940 by a research team led by Howard Florey and Ernst Boris Chain at the University of Oxford.,Penicillin,a research team led by Howard Florey and Ernst Boris Chain,led by,Howard Florey and Ernst Boris Chain
366,The purified compound was isolated in 1940 by a research team led by Howard Florey and Ernst Boris Chain at the University of Oxford.,Penicillin,a research team led by Howard Florey and Ernst Boris Chain,is located at,the University of Oxford
367,Fleming first used the purified penicillin to treat streptococcal meningitis in 1942.,Penicillin,Fleming,first used,the purified penicillin
367,Fleming first used the purified penicillin to treat streptococcal meningitis in 1942.,Penicillin,Fleming,used,the purified penicillin to treat streptococcal meningitis
367,Fleming first used the purified penicillin to treat streptococcal meningitis in 1942.,Penicillin,the purified penicillin,was used to treat,streptococcal meningitis
367,Fleming first used the purified penicillin to treat streptococcal meningitis in 1942.,Penicillin,Fleming,treated,streptococcal meningitis
